"TIME","GEO","SEX","CITIZEN","AGE","WSTATUS","UNIT","Value"
"2011","Germany (until 1990 former territory of the FRG)","Males","Total","From 15 to 64 years","Unknown","Thousand",":"
"2011","Germany (until 1990 former territory of the FRG)","Females","Total","From 15 to 64 years","Population","Thousand","26,104.9"
"2011","Germany (until 1990 former territory of the FRG)","Females","Total","From 15 to 64 years","Active persons","Thousand","18,768.6"
"2011","Germany (until 1990 former territory of the FRG)","Females","Total","From 15 to 64 years","Employed persons","Thousand","17,707.9"
"2011","Germany (until 1990 former territory of the FRG)","Females","Total","From 15 to 64 years","Unemployed persons","Thousand","1,060.8"
"2011","Germany (until 1990 former territory of the FRG)","Females","Total","From 15 to 64 years","Inactive persons","Thousand","7,336.3"
"2011","Germany (until 1990 former territory of the FRG)","Females","Total","From 15 to 64 years","Unknown","Thousand",":"
"2011","Estonia","Total","Total","From 15 to 64 years","Population","Thousand","890.4"
"2011","Estonia","Total","Total","From 15 to 64 years","Active persons","Thousand","665.4"
"2011","Estonia","Total","Total","From 15 to 64 years","Employed persons","Thousand","581.5"
"2011","Estonia","Total","Total","From 15 to 64 years","Unemployed persons","Thousand","83.9"
"2011","Estonia","Total","Total","From 15 to 64 years","Inactive persons","Thousand","224.9"
"2011","Estonia","Total","Total","From 15 to 64 years","Unknown","Thousand",":"
"2011","Estonia","Males","Total","From 15 to 64 years","Population","Thousand","435.1"
"2011","Estonia","Males","Total","From 15 to 64 years","Active persons","Thousand","340.0"
"2011","Estonia","Males","Total","From 15 to 64 years","Employed persons","Thousand","294.8"
"2011","Estonia","Males","Total","From 15 to 64 years","Unemployed persons","Thousand","45.2"
"2011","Estonia","Males","Total","From 15 to 64 years","Inactive persons","Thousand","95.0"
"2011","Estonia","Males","Total","From 15 to 64 years","Unknown","Thousand",":"
"2011","Estonia","Females","Total","From 15 to 64 years","Population","Thousand","455.3"
"2011","Estonia","Females","Total","From 15 to 64 years","Active persons","Thousand","325.4"
"2011","Estonia","Females","Total","From 15 to 64 years","Employed persons","Thousand","286.7"
"2011","Estonia","Females","Total","From 15 to 64 years","Unemployed persons","Thousand","38.7"
"2011","Estonia","Females","Total","From 15 to 64 years","Inactive persons","Thousand","129.9"
"2011","Estonia","Females","Total","From 15 to 64 years","Unknown","Thousand",":"
"2011","Ireland","Total","Total","From 15 to 64 years","Population","Thousand","3,065.0"
"2011","Ireland","Total","Total","From 15 to 64 years","Active persons","Thousand","2,182.2"
"2011","Ireland","Total","Total","From 15 to 64 years","Employed persons","Thousand","1,840.3"
"2011","Ireland","Total","Total","From 15 to 64 years","Unemployed persons","Thousand","341.9"
"2011","Ireland","Total","Total","From 15 to 64 years","Inactive persons","Thousand","882.8"
"2011","Ireland","Total","Total","From 15 to 64 years","Unknown","Thousand",":"
"2011","Ireland","Males","Total","From 15 to 64 years","Population","Thousand","1,527.1"
"2011","Ireland","Males","Total","From 15 to 64 years","Active persons","Thousand","1,191.2"
"2011","Ireland","Males","Total","From 15 to 64 years","Employed persons","Thousand","974.8"
"2011","Ireland","Males","Total","From 15 to 64 years","Unemployed persons","Thousand","216.5"
"2011","Ireland","Males","Total","From 15 to 64 years","Inactive persons","Thousand","335.8"
"2011","Ireland","Males","Total","From 15 to 64 years","Unknown","Thousand",":"
"2011","Ireland","Females","Total","From 15 to 64 years","Population","Thousand","1,537.9"
"2011","Ireland","Females","Total","From 15 to 64 years","Active persons","Thousand","991.0"
"2011","Ireland","Females","Total","From 15 to 64 years","Employed persons","Thousand","865.6"
"2011","Ireland","Females","Total","From 15 to 64 years","Unemployed persons","Thousand","125.4"
"2011","Ireland","Females","Total","From 15 to 64 years","Inactive persons","Thousand","546.9"
"2011","Ireland","Females","Total","From 15 to 64 years","Unknown","Thousand",":"
"2011","Greece","Total","Total","From 15 to 64 years","Population","Thousand","7,224.3"
"2011","Greece","Total","Total","From 15 to 64 years","Active persons","Thousand","4,858.9"
"2011","Greece","Total","Total","From 15 to 64 years","Employed persons","Thousand","3,979.0"
"2011","Greece","Total","Total","From 15 to 64 years","Unemployed persons","Thousand","879.8"
"2011","Greece","Total","Total","From 15 to 64 years","Inactive persons","Thousand","2,365.4"
"2011","Greece","Total","Total","From 15 to 64 years","Unknown","Thousand",":"
"2011","Greece","Males","Total","From 15 to 64 years","Population","Thousand","3,576.5"
"2011","Greece","Males","Total","From 15 to 64 years","Active persons","Thousand","2,762.5"
"2011","Greece","Males","Total","From 15 to 64 years","Employed persons","Thousand","2,337.7"
"2011","Greece","Males","Total","From 15 to 64 years","Unemployed persons","Thousand","424.8"
"2011","Greece","Males","Total","From 15 to 64 years","Inactive persons","Thousand","813.9"
"2011","Greece","Males","Total","From 15 to 64 years","Unknown","Thousand",":"
"2011","Greece","Females","Total","From 15 to 64 years","Population","Thousand","3,647.8"
"2011","Greece","Females","Total","From 15 to 64 years","Active persons","Thousand","2,096.3"
"2011","Greece","Females","Total","From 15 to 64 years","Employed persons","Thousand","1,641.3"
"2011","Greece","Females","Total","From 15 to 64 years","Unemployed persons","Thousand","455.0"
"2011","Greece","Females","Total","From 15 to 64 years","Inactive persons","Thousand","1,551.5"
"2011","Greece","Females","Total","From 15 to 64 years","Unknown","Thousand",":"
"2011","Spain","Total","Total","From 15 to 64 years","Population","Thousand","31,496.3"
"2011","Spain","Total","Total","From 15 to 64 years","Active persons","Thousand","23,280.4"
"2011","Spain","Total","Total","From 15 to 64 years","Employed persons","Thousand","18,270.9"
"2011","Spain","Total","Total","From 15 to 64 years","Unemployed persons","Thousand","5,009.5"
"2011","Spain","Total","Total","From 15 to 64 years","Inactive persons","Thousand","8,215.9"
"2011","Spain","Total","Total","From 15 to 64 years","Unknown","Thousand",":"
"2011","Spain","Males","Total","From 15 to 64 years","Population","Thousand","15,890.0"
"2011","Spain","Males","Total","From 15 to 64 years","Active persons","Thousand","12,772.6"
"2011","Spain","Males","Total","From 15 to 64 years","Employed persons","Thousand","10,068.1"
"2011","Spain","Males","Total","From 15 to 64 years","Unemployed persons","Thousand","2,704.6"
"2011","Spain","Males","Total","From 15 to 64 years","Inactive persons","Thousand","3,117.4"
"2011","Spain","Males","Total","From 15 to 64 years","Unknown","Thousand",":"
"2011","Spain","Females","Total","From 15 to 64 years","Population","Thousand","15,606.3"
"2011","Spain","Females","Total","From 15 to 64 years","Active persons","Thousand","10,507.8"
"2011","Spain","Females","Total","From 15 to 64 years","Employed persons","Thousand","8,202.9"
"2011","Spain","Females","Total","From 15 to 64 years","Unemployed persons","Thousand","2,305.0"
"2011","Spain","Females","Total","From 15 to 64 years","Inactive persons","Thousand","5,098.4"
"2011","Spain","Females","Total","From 15 to 64 years","Unknown","Thousand",":"
"2011","France","Total","Total","From 15 to 64 years","Population","Thousand","40,009.7"
"2011","France","Total","Total","From 15 to 64 years","Active persons","Thousand","28,050.6"
"2011","France","Total","Total","From 15 to 64 years","Employed persons","Thousand","25,564.0"
"2011","France","Total","Total","From 15 to 64 years","Unemployed persons","Thousand","2,486.7"
"2011","France","Total","Total","From 15 to 64 years","Inactive persons","Thousand","11,959.1"
"2011","France","Total","Total","From 15 to 64 years","Unknown","Thousand",":"
"2011","France","Males","Total","From 15 to 64 years","Population","Thousand","19,665.1"
"2011","France","Males","Total","From 15 to 64 years","Active persons","Thousand","14,675.9"
"2011","France","Males","Total","From 15 to 64 years","Employed persons","Thousand","13,414.6"
"2011","France","Males","Total","From 15 to 64 years","Unemployed persons","Thousand","1,261.4"
"2011","France","Males","Total","From 15 to 64 years","Inactive persons","Thousand","4,989.1"
"2011","France","Males","Total","From 15 to 64 years","Unknown","Thousand",":"
"2011","France","Females","Total","From 15 to 64 years","Population","Thousand","20,344.6"
"2011","France","Females","Total","From 15 to 64 years","Active persons","Thousand","13,374.7"
"2011","France","Females","Total","From 15 to 64 years","Employed persons","Thousand","12,149.4"
"2011","France","Females","Total","From 15 to 64 years","Unemployed persons","Thousand","1,225.3"
"2011","France","Females","Total","From 15 to 64 years","Inactive persons","Thousand","6,969.9"
"2011","France","Females","Total","From 15 to 64 years","Unknown","Thousand",":"
"2011","Croatia","Total","Total","From 15 to 64 years","Population","Thousand","2,869.7"
"2011","Croatia","Total","Total","From 15 to 64 years","Active persons","Thousand","1,840.7"
"2011","Croatia","Total","Total","From 15 to 64 years","Employed persons","Thousand","1,583.8"
"2011","Croatia","Total","Total","From 15 to 64 years","Unemployed persons","Thousand","257.0"
"2011","Croatia","Total","Total","From 15 to 64 years","Inactive persons","Thousand","1,029.0"
"2011","Croatia","Total","Total","From 15 to 64 years","Unknown","Thousand",":"
"2011","Croatia","Males","Total","From 15 to 64 years","Population","Thousand","1,433.5"
"2011","Croatia","Males","Total","From 15 to 64 years","Active persons","Thousand","1,013.3"
"2011","Croatia","Males","Total","From 15 to 64 years","Employed persons","Thousand","872.4"
"2011","Croatia","Males","Total","From 15 to 64 years","Unemployed persons","Thousand","140.8"
"2011","Croatia","Males","Total","From 15 to 64 years","Inactive persons","Thousand","420.3"
"2011","Croatia","Males","Total","From 15 to 64 years","Unknown","Thousand",":"
"2011","Croatia","Females","Total","From 15 to 64 years","Population","Thousand","1,436.2"
"2011","Croatia","Females","Total","From 15 to 64 years","Active persons","Thousand","827.5"
"2011","Croatia","Females","Total","From 15 to 64 years","Employed persons","Thousand","711.3"
"2011","Croatia","Females","Total","From 15 to 64 years","Unemployed persons","Thousand","116.1"
"2011","Croatia","Females","Total","From 15 to 64 years","Inactive persons","Thousand","608.7"
"2011","Croatia","Females","Total","From 15 to 64 years","Unknown","Thousand",":"
"2011","Italy","Total","Total","From 15 to 64 years","Population","Thousand","39,114.7"
"2011","Italy","Total","Total","From 15 to 64 years","Active persons","Thousand","24,272.1"
"2011","Italy","Total","Total","From 15 to 64 years","Employed persons","Thousand","22,214.9"
"2011","Italy","Total","Total","From 15 to 64 years","Unemployed persons","Thousand","2,057.2"
"2011","Italy","Total","Total","From 15 to 64 years","Inactive persons","Thousand","14,842.6"
"2011","Italy","Total","Total","From 15 to 64 years","Unknown","Thousand",":"
"2011","Italy","Males","Total","From 15 to 64 years","Population","Thousand","19,403.4"
"2011","Italy","Males","Total","From 15 to 64 years","Active persons","Thousand","14,131.1"
"2011","Italy","Males","Total","From 15 to 64 years","Employed persons","Thousand","13,049.5"
"2011","Italy","Males","Total","From 15 to 64 years","Unemployed persons","Thousand","1,081.6"
"2011","Italy","Males","Total","From 15 to 64 years","Inactive persons","Thousand","5,272.2"
"2011","Italy","Males","Total","From 15 to 64 years","Unknown","Thousand",":"
"2011","Italy","Females","Total","From 15 to 64 years","Population","Thousand","19,711.3"
"2011","Italy","Females","Total","From 15 to 64 years","Active persons","Thousand","10,141.0"
"2011","Italy","Females","Total","From 15 to 64 years","Employed persons","Thousand","9,165.4"
"2011","Italy","Females","Total","From 15 to 64 years","Unemployed persons","Thousand","975.5"
"2011","Italy","Females","Total","From 15 to 64 years","Inactive persons","Thousand","9,570.3"
"2011","Italy","Females","Total","From 15 to 64 years","Unknown","Thousand",":"
"2011","Cyprus","Total","Total","From 15 to 64 years","Population","Thousand","571.3"
"2011","Cyprus","Total","Total","From 15 to 64 years","Active persons","Thousand","420.2"
"2011","Cyprus","Total","Total","From 15 to 64 years","Employed persons","Thousand","386.3"
"2011","Cyprus","Total","Total","From 15 to 64 years","Unemployed persons","Thousand","33.9"
"2011","Cyprus","Total","Total","From 15 to 64 years","Inactive persons","Thousand","151.1"
"2011","Cyprus","Total","Total","From 15 to 64 years","Unknown","Thousand",":"
"2011","Cyprus","Males","Total","From 15 to 64 years","Population","Thousand","271.9"
